City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure,Grouping,Δ Plays,% Δ
Baltimore,0,1,-,2024-03-29,Slipping Away,1711474243,,city,0.0,0.0
Baltimore,1,0,-100%,2024-04-05,Slipping Away,1711474243,listeners,city,-1.0,-100.0
Baltimore,1,0,-100%,2024-04-05,Slipping Away,1711474243,,city,0.0,
Baltimore,0,5,-,2024-06-21,Althea,1748029276,listeners,city,,
Baltimore,0,5,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Baltimore,5,9,+80%,2024-06-28,Althea,1748029276,listeners,city,4.0,80.0
Baltimore,9,2,-78%,2024-07-05,Althea,1748029276,listeners,city,-7.0,-77.77777777777779
Baltimore,4,3,-25%,2024-07-12,Althea,1748029276,,city,1.0,50.0
Baltimore,2,3,+50%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Baltimore,3,1,-67%,2024-07-19,Althea,1748029276,listeners,city,-2.0,-66.66666666666667
Baltimore,3,1,-67%,2024-07-19,Althea,1748029276,,city,0.0,0.0
Baltimore,1,1,0%,2024-07-26,Althea,1748029276,listeners,city,0.0,0.0
Baltimore,1,1,0%,2024-07-26,Althea,1748029276,,city,0.0,0.0
Baltimore,1,1,0%,2024-08-02,Althea,1748029276,listeners,city,0.0,0.0
Baltimore,1,1,0%,2024-08-02,Althea,1748029276,,city,0.0,0.0
Baltimore,1,0,-100%,2024-08-09,Althea,1748029276,,city,-1.0,-100.0
Baltimore,1,0,-100%,2024-08-09,Althea,1748029276,listeners,city,0.0,
Baltimore,0,1,-,2024-08-23,Althea,1748029276,,city,1.0,inf
Baltimore,0,1,-,2024-08-23,Althea,1748029276,listeners,city,0.0,0.0
Baltimore,1,0,-100%,2024-08-30,Althea,1748029276,,city,-1.0,-100.0
Baltimore,1,0,-100%,2024-08-30,Althea,1748029276,listeners,city,0.0,
Baltimore,0,1,-,2024-09-06,Althea,1748029276,listeners,city,1.0,inf
Baltimore,0,1,-,2024-09-06,Althea,1748029276,,city,0.0,0.0
Baltimore,1,0,-100%,2024-09-13,Althea,1748029276,listeners,city,-1.0,-100.0
Baltimore,1,0,-100%,2024-09-13,Althea,1748029276,,city,0.0,
Baltimore,0,2,-,2024-09-20,Althea,1748029276,,city,2.0,inf
Baltimore,0,2,-,2024-09-20,Althea,1748029276,listeners,city,0.0,0.0
Baltimore,2,0,-100%,2024-09-27,Althea,1748029276,,city,-2.0,-100.0
Baltimore,2,0,-100%,2024-09-27,Althea,1748029276,listeners,city,0.0,
Baltimore,0,3,-,2024-10-25,Althea,1748029276,,city,3.0,inf
Baltimore,0,2,-,2024-10-25,Althea,1748029276,listeners,city,-1.0,-33.333333333333336
Baltimore,2,1,-50%,2024-11-01,Althea,1748029276,listeners,city,-1.0,-50.0
Baltimore,3,1,-67%,2024-11-01,Althea,1748029276,,city,0.0,0.0
Baltimore,1,0,-100%,2024-11-08,Althea,1748029276,,city,-1.0,-100.0
Baltimore,1,0,-100%,2024-11-08,Althea,1748029276,listeners,city,0.0,
Baltimore,0,1,-,2024-11-15,Althea,1748029276,listeners,city,1.0,inf
Baltimore,0,1,-,2024-11-15,Althea,1748029276,,city,0.0,0.0
Baltimore,1,1,0%,2024-11-22,Althea,1748029276,,city,0.0,0.0
Baltimore,1,1,0%,2024-11-22,Althea,1748029276,listeners,city,0.0,0.0
Baltimore,1,0,-100%,2024-11-29,Althea,1748029276,listeners,city,-1.0,-100.0
Baltimore,1,0,-100%,2024-11-29,Althea,1748029276,,city,0.0,
Baltimore,0,1,-,2025-01-03,Althea,1748029276,,city,1.0,inf
Baltimore,0,1,-,2025-01-03,Althea,1748029276,listeners,city,0.0,0.0
Baltimore,1,1,0%,2025-01-10,Althea,1748029276,,city,0.0,0.0
Baltimore,1,1,0%,2025-01-10,Althea,1748029276,listeners,city,0.0,0.0
Baltimore,1,0,-100%,2025-01-17,Althea,1748029276,,city,-1.0,-100.0
Baltimore,1,0,-100%,2025-01-17,Althea,1748029276,listeners,city,0.0,
Baltimore,0,1,-,2025-01-24,Althea,1748029276,listeners,city,1.0,inf
Baltimore,0,1,-,2025-01-24,Althea,1748029276,,city,0.0,0.0
Baltimore,1,0,-100%,2025-01-31,Althea,1748029276,listeners,city,-1.0,-100.0
Baltimore,1,0,-100%,2025-01-31,Althea,1748029276,,city,0.0,
Baltimore,0,3,-,2025-03-21,That Thing,1807227251,listeners,city,,
Baltimore,0,3,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Baltimore,3,1,-67%,2025-03-28,That Thing,1807227251,,city,-2.0,-66.66666666666667
Baltimore,3,1,-67%,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Baltimore,1,1,0%,2025-04-04,That Thing,1807227251,,city,0.0,0.0
Baltimore,1,1,0%,2025-04-04,That Thing,1807227251,listeners,city,0.0,0.0
Baltimore,1,0,-100%,2025-04-11,That Thing,1807227251,,city,-1.0,-100.0
Baltimore,1,0,-100%,2025-04-11,That Thing,1807227251,listeners,city,0.0,
Bangkok,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Bangkok,1,0,-100%,2024-07-05,Althea,1748029276,listeners,city,-1.0,-100.0
Bangkok,0,2,-,2024-07-12,Althea,1748029276,,city,2.0,inf
Bangkok,0,2,-,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Bangkok,2,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-2.0,-100.0
Bangkok,2,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Bangkok,0,1,-,2024-12-06,Althea,1748029276,listeners,city,1.0,inf
Bangkok,0,1,-,2024-12-06,Althea,1748029276,,city,0.0,0.0
Bangkok,1,0,-100%,2024-12-13,Althea,1748029276,listeners,city,-1.0,-100.0
Bangkok,1,0,-100%,2024-12-13,Althea,1748029276,,city,0.0,
Bangor,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Bangor,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Barcelona,0,1,-,2024-07-05,Althea,1748029276,listeners,city,,
Barcelona,4,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Barcelona,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Barnstable,0,2,-,2024-07-05,Althea,1748029276,listeners,city,,
Barnstable,3,1,-67%,2024-07-12,Althea,1748029276,,city,-1.0,-50.0
Barnstable,2,1,-50%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Barnstable,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-1.0,-100.0
Barnstable,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Barnstable,0,3,-,2025-03-28,That Thing,1807227251,,city,,
Barnstable,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,-2.0,-66.66666666666667
Barnstable,3,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Barnstable,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Baton Rouge,0,2,-,2024-06-28,Althea,1748029276,listeners,city,,
Baton Rouge,2,1,-50%,2024-07-05,Althea,1748029276,listeners,city,-1.0,-50.0
Baton Rouge,1,1,0%,2024-07-12,Althea,1748029276,,city,0.0,0.0
Baton Rouge,1,1,0%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Baton Rouge,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-1.0,-100.0
Baton Rouge,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Baton Rouge,0,1,-,2024-07-26,Althea,1748029276,listeners,city,1.0,inf
Baton Rouge,0,1,-,2024-07-26,Althea,1748029276,,city,0.0,0.0
Baton Rouge,1,0,-100%,2024-08-02,Althea,1748029276,listeners,city,-1.0,-100.0
Baton Rouge,1,0,-100%,2024-08-02,Althea,1748029276,,city,0.0,
Baton Rouge,0,1,-,2024-09-27,Althea,1748029276,,city,1.0,inf
Baton Rouge,0,0,-,2024-09-27,Althea,1748029276,listeners,city,-1.0,-100.0
Baton Rouge,0,0,-100%,2024-10-04,Althea,1748029276,listeners,city,0.0,
Baton Rouge,1,0,-100%,2024-10-04,Althea,1748029276,,city,0.0,
Baton Rouge,0,1,-,2024-10-18,Althea,1748029276,,city,1.0,inf
Baton Rouge,0,1,-,2024-10-18,Althea,1748029276,listeners,city,0.0,0.0
Baton Rouge,1,0,-100%,2024-10-25,Althea,1748029276,,city,-1.0,-100.0
Baton Rouge,1,0,-100%,2024-10-25,Althea,1748029276,listeners,city,0.0,
Baton Rouge,0,1,-,2025-01-31,Althea,1748029276,listeners,city,1.0,inf
Baton Rouge,0,1,-,2025-01-31,Althea,1748029276,,city,0.0,0.0
Baton Rouge,1,0,-100%,2025-02-07,Althea,1748029276,,city,-1.0,-100.0
Baton Rouge,1,0,-100%,2025-02-07,Althea,1748029276,listeners,city,0.0,
Baton Rouge,0,2,-,2025-04-11,That Thing,1807227251,,city,,
Baton Rouge,0,2,-,2025-04-11,That Thing,1807227251,listeners,city,0.0,0.0
Baton Rouge,2,1,-50%,2025-04-18,That Thing,1807227251,listeners,city,-1.0,-50.0
Baton Rouge,2,2,0%,2025-04-18,That Thing,1807227251,plays,city,1.0,100.0
Battle Creek,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Battle Creek,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Bay City,0,1,-,2024-07-05,Althea,1748029276,listeners,city,,
Bay City,1,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Bay City,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Bay Harbor,0,0,-,2025-03-21,That Thing,1807227251,listeners,city,,
Bay Harbor,0,1,-,2025-03-21,That Thing,1807227251,,city,1.0,inf
Bay Harbor,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Bay Harbor,0,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Bayonne,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Bayonne,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Bayonne,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Bayonne,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Beaumont,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Beaumont,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Beaver Dam,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Beaver Dam,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Bedford,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Bedford,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Beijing,0,2,-,2024-06-21,Althea,1748029276,listeners,city,,
Beijing,0,2,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Beijing,2,4,+100%,2024-06-28,Althea,1748029276,listeners,city,2.0,100.0
Beijing,4,5,+25%,2024-07-05,Althea,1748029276,listeners,city,1.0,25.0
Beijing,6,12,+100%,2024-07-12,Althea,1748029276,,city,7.0,140.0
Beijing,5,11,+120%,2024-07-12,Althea,1748029276,listeners,city,-1.0,-8.333333333333337
Beijing,11,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-11.0,-100.0
Beijing,12,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Beijing,0,1,-,2025-01-31,Althea,1748029276,listeners,city,1.0,inf
Beijing,0,1,-,2025-01-31,Althea,1748029276,,city,0.0,0.0
Beijing,1,0,-100%,2025-02-07,Althea,1748029276,,city,-1.0,-100.0
Beijing,1,0,-100%,2025-02-07,Althea,1748029276,listeners,city,0.0,
Belfast,0,1,-,2025-04-04,That Thing,1807227251,,city,,
Belfast,0,1,-,2025-04-04,That Thing,1807227251,listeners,city,0.0,0.0
Belfast,1,0,-100%,2025-04-11,That Thing,1807227251,,city,-1.0,-100.0
Belfast,1,0,-100%,2025-04-11,That Thing,1807227251,listeners,city,0.0,
Bellingham,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Bellingham,1,1,0%,2024-07-05,Althea,1748029276,listeners,city,0.0,0.0
Bellingham,1,1,0%,2024-07-12,Althea,1748029276,,city,0.0,0.0
Bellingham,1,1,0%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Bellingham,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-1.0,-100.0
Bellingham,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Bellingham,0,1,-,2024-11-08,Althea,1748029276,,city,1.0,inf
Bellingham,0,0,-,2024-11-08,Althea,1748029276,listeners,city,-1.0,-100.0
Bellingham,0,0,-100%,2024-11-15,Althea,1748029276,listeners,city,0.0,
Bellingham,1,0,-100%,2024-11-15,Althea,1748029276,,city,0.0,
Bellingham,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Bellingham,0,2,-,2025-03-21,That Thing,1807227251,,city,1.0,100.0
Bellingham,2,0,-100%,2025-03-28,That Thing,1807227251,,city,-2.0,-100.0
Bellingham,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Bemidji,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Bemidji,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Bemidji,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Bemidji,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Bend,0,1,-,2025-03-14,Althea,1748029276,,city,,
Bend,0,1,-,2025-03-14,Althea,1748029276,listeners,city,0.0,0.0
Bend,1,0,-100%,2025-03-21,Althea,1748029276,listeners,city,-1.0,-100.0
Bend,1,0,-100%,2025-03-21,Althea,1748029276,,city,0.0,
Bend,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Bend,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Bend,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Bend,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Bengaluru,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Bengaluru,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Benoni,0,1,-,2025-04-18,That Thing,1807227251,listeners,city,,
Benoni,0,5,-,2025-04-18,That Thing,1807227251,plays,city,4.0,400.0
Berlin,0,1,-,2023-12-15,What Home Is,1711474234,listeners,city,,
Berlin,0,1,-,2023-12-15,What Home Is,1711474234,,city,0.0,0.0
Berlin,1,0,-100%,2023-12-22,What Home Is,1711474234,,city,-1.0,-100.0
Berlin,1,0,-100%,2023-12-22,What Home Is,1711474234,listeners,city,0.0,
Berlin,0,1,-,2023-12-15,Kid,1711474235,listeners,city,,
Berlin,0,1,-,2023-12-15,Kid,1711474235,,city,0.0,0.0
Berlin,1,0,-100%,2023-12-22,Kid,1711474235,,city,-1.0,-100.0
Berlin,1,0,-100%,2023-12-22,Kid,1711474235,listeners,city,0.0,
Berlin,0,1,-,2023-12-08,All In,1711474237,listeners,city,,
Berlin,0,1,-,2023-12-08,All In,1711474237,,city,0.0,0.0
Berlin,1,0,-100%,2023-12-15,All In,1711474237,,city,-1.0,-100.0
Berlin,1,0,-100%,2023-12-15,All In,1711474237,listeners,city,0.0,
Berlin,0,1,-,2023-12-15,Crash,1711474239,listeners,city,,
Berlin,0,4,-,2023-12-15,Crash,1711474239,,city,3.0,300.0
Berlin,4,0,-100%,2023-12-22,Crash,1711474239,,city,-4.0,-100.0
Berlin,1,0,-100%,2023-12-22,Crash,1711474239,listeners,city,0.0,
Berlin,0,1,-,2023-12-08,Holding On,1711474240,listeners,city,,
Berlin,0,4,-,2023-12-08,Holding On,1711474240,,city,3.0,300.0
Berlin,4,4,0%,2023-12-15,Holding On,1711474240,,city,0.0,0.0
Berlin,1,1,0%,2023-12-15,Holding On,1711474240,listeners,city,-3.0,-75.0
Berlin,1,0,-100%,2023-12-22,Holding On,1711474240,listeners,city,-1.0,-100.0
Berlin,4,0,-100%,2023-12-22,Holding On,1711474240,,city,0.0,
Berlin,0,1,-,2023-12-15,Easy,1711474241,,city,,
Berlin,0,1,-,2023-12-15,Easy,1711474241,listeners,city,0.0,0.0
Berlin,1,0,-100%,2023-12-22,Easy,1711474241,listeners,city,-1.0,-100.0
Berlin,1,0,-100%,2023-12-22,Easy,1711474241,,city,0.0,
Berlin,0,1,-,2023-12-08,Slipping Away,1711474243,,city,,
Berlin,0,1,-,2023-12-08,Slipping Away,1711474243,listeners,city,0.0,0.0
Berlin,1,0,-100%,2023-12-15,Slipping Away,1711474243,listeners,city,-1.0,-100.0
Berlin,1,0,-100%,2023-12-15,Slipping Away,1711474243,,city,0.0,
Berlin,0,1,-,2024-07-05,Althea,1748029276,listeners,city,,
Berlin,2,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Berlin,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Berlin,0,1,-,2024-09-06,Althea,1748029276,listeners,city,1.0,inf
Berlin,0,1,-,2024-09-06,Althea,1748029276,,city,0.0,0.0
Berlin,1,0,-100%,2024-09-13,Althea,1748029276,listeners,city,-1.0,-100.0
Berlin,1,0,-100%,2024-09-13,Althea,1748029276,,city,0.0,
Berlin,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Berlin,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Berlin,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Berlin,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Biel/Bienne,0,1,-,2025-04-18,That Thing,1807227251,listeners,city,,
Biel/Bienne,0,1,-,2025-04-18,That Thing,1807227251,plays,city,0.0,0.0
Billings,0,1,-,2024-06-28,Cycles,1711474233,listeners,city,,
Billings,0,1,-,2024-06-28,Cycles,1711474233,,city,0.0,0.0
Billings,1,0,-100%,2024-07-05,Cycles,1711474233,listeners,city,-1.0,-100.0
Billings,1,0,-100%,2024-07-05,Cycles,1711474233,,city,0.0,
Billings,0,2,-,2024-01-19,The Way That It Was,1711474242,,city,,
Billings,0,1,-,2024-01-19,The Way That It Was,1711474242,listeners,city,-1.0,-50.0
Billings,2,0,-100%,2024-01-26,The Way That It Was,1711474242,,city,-1.0,-100.0
Billings,1,0,-100%,2024-01-26,The Way That It Was,1711474242,listeners,city,0.0,
Billings,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Billings,1,0,-100%,2024-07-05,Althea,1748029276,listeners,city,-1.0,-100.0
Billings,0,1,-,2024-08-23,Althea,1748029276,,city,1.0,inf
Billings,0,1,-,2024-08-23,Althea,1748029276,listeners,city,0.0,0.0
Billings,1,0,-100%,2024-08-30,Althea,1748029276,,city,-1.0,-100.0
Billings,1,0,-100%,2024-08-30,Althea,1748029276,listeners,city,0.0,
Billings,0,3,-,2025-03-28,That Thing,1807227251,,city,,
Billings,0,0,-,2025-03-28,That Thing,1807227251,listeners,city,-3.0,-100.0
Billings,3,0,-100%,2025-04-04,That Thing,1807227251,,city,0.0,
Billings,0,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Binghamton,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Binghamton,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Birmingham,0,8,-,2024-06-21,Althea,1748029276,listeners,city,,
Birmingham,0,8,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Birmingham,8,9,+13%,2024-06-28,Althea,1748029276,listeners,city,1.0,12.5
Birmingham,0,2,-,2024-06-28,Althea,1748029276,listeners,city,-7.0,-77.77777777777779
Birmingham,9,8,-11%,2024-07-05,Althea,1748029276,listeners,city,6.0,300.0
Birmingham,2,0,-100%,2024-07-05,Althea,1748029276,listeners,city,-8.0,-100.0
Birmingham,9,0,-100%,2024-07-12,Althea,1748029276,,city,0.0,
Birmingham,8,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Birmingham,0,1,-,2024-07-26,Althea,1748029276,listeners,city,1.0,inf
Birmingham,0,2,-,2024-07-26,Althea,1748029276,,city,1.0,100.0
Birmingham,1,0,-100%,2024-08-02,Althea,1748029276,listeners,city,-2.0,-100.0
Birmingham,2,0,-100%,2024-08-02,Althea,1748029276,,city,0.0,
Birmingham,0,1,-,2024-09-27,Althea,1748029276,,city,1.0,inf
Birmingham,0,1,-,2024-09-27,Althea,1748029276,listeners,city,0.0,0.0
Birmingham,1,0,-100%,2024-10-04,Althea,1748029276,listeners,city,-1.0,-100.0
Birmingham,1,0,-100%,2024-10-04,Althea,1748029276,,city,0.0,
Birmingham,0,1,-,2024-11-01,Althea,1748029276,listeners,city,1.0,inf
Birmingham,0,1,-,2024-11-01,Althea,1748029276,,city,0.0,0.0
Birmingham,1,0,-100%,2024-11-08,Althea,1748029276,,city,-1.0,-100.0
Birmingham,1,0,-100%,2024-11-08,Althea,1748029276,listeners,city,0.0,
Bismarck,0,1,-,2024-11-01,Althea,1748029276,listeners,city,,
Bismarck,0,1,-,2024-11-01,Althea,1748029276,,city,0.0,0.0
Bismarck,1,0,-100%,2024-11-08,Althea,1748029276,,city,-1.0,-100.0
Bismarck,1,0,-100%,2024-11-08,Althea,1748029276,listeners,city,0.0,
Bismarck,0,1,-,2025-04-18,That Thing,1807227251,listeners,city,,
Bismarck,0,1,-,2025-04-18,That Thing,1807227251,plays,city,0.0,0.0
Blacksburg,0,1,-,2025-04-18,That Thing,1807227251,listeners,city,,
Blacksburg,0,1,-,2025-04-18,That Thing,1807227251,plays,city,0.0,0.0
Bogotá,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Bogotá,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Bogotá,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Bogotá,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Boise,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Boise,0,4,-,2024-06-21,Althea,1748029276,,city,3.0,300.0
Boise,1,5,+400%,2024-06-28,Althea,1748029276,listeners,city,1.0,25.0
Boise,5,2,-60%,2024-07-05,Althea,1748029276,listeners,city,-3.0,-60.0
Boise,2,0,-100%,2024-07-12,Althea,1748029276,,city,-2.0,-100.0
Boise,2,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Boise,0,0,-,2024-07-19,Althea,1748029276,listeners,city,0.0,
Boise,0,1,-,2024-07-19,Althea,1748029276,,city,1.0,inf
Boise,0,1,-,2024-07-26,Althea,1748029276,listeners,city,0.0,0.0
Boise,1,2,+100%,2024-07-26,Althea,1748029276,,city,1.0,100.0
Boise,1,1,0%,2024-08-02,Althea,1748029276,listeners,city,-1.0,-50.0
Boise,2,2,0%,2024-08-02,Althea,1748029276,,city,1.0,100.0
Boise,2,0,-100%,2024-08-09,Althea,1748029276,,city,-2.0,-100.0
Boise,1,0,-100%,2024-08-09,Althea,1748029276,listeners,city,0.0,
Boise,0,1,-,2024-08-16,Althea,1748029276,listeners,city,1.0,inf
Boise,0,1,-,2024-08-16,Althea,1748029276,,city,0.0,0.0
Boise,1,0,-100%,2024-08-23,Althea,1748029276,,city,-1.0,-100.0
Boise,1,0,-100%,2024-08-23,Althea,1748029276,listeners,city,0.0,
Boise,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Boise,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Boise,1,1,0%,2025-03-28,That Thing,1807227251,,city,0.0,0.0
Boise,1,1,0%,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Boise,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Boise,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Bologna,0,1,-,2025-04-18,That Thing,1807227251,listeners,city,,
Bologna,0,1,-,2025-04-18,That Thing,1807227251,plays,city,0.0,0.0
Bonanza,0,1,-,2025-04-18,That Thing,1807227251,listeners,city,,
Bonanza,0,1,-,2025-04-18,That Thing,1807227251,plays,city,0.0,0.0
Boone,0,1,-,2024-07-05,Althea,1748029276,listeners,city,,
Boone,1,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Boone,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Bordeaux,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Bordeaux,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Bordeaux,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Bordeaux,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Boston,0,1,-,2024-06-28,Cycles,1711474233,listeners,city,,
Boston,0,1,-,2024-06-28,Cycles,1711474233,,city,0.0,0.0
Boston,1,0,-100%,2024-07-05,Cycles,1711474233,listeners,city,-1.0,-100.0
Boston,1,0,-100%,2024-07-05,Cycles,1711474233,,city,0.0,
Boston,0,1,-,2025-01-10,Cycles,1711474233,listeners,city,1.0,inf
Boston,0,2,-,2025-01-10,Cycles,1711474233,,city,1.0,100.0
Boston,1,0,-100%,2025-01-17,Cycles,1711474233,listeners,city,-2.0,-100.0
Boston,2,0,-100%,2025-01-17,Cycles,1711474233,,city,0.0,
Boston,0,1,-,2024-06-28,What Home Is,1711474234,listeners,city,,
Boston,0,1,-,2024-06-28,What Home Is,1711474234,,city,0.0,0.0
Boston,1,0,-100%,2024-07-05,What Home Is,1711474234,listeners,city,-1.0,-100.0
Boston,1,0,-100%,2024-07-05,What Home Is,1711474234,,city,0.0,
Boston,0,1,-,2024-05-03,Crash,1711474239,listeners,city,,
Boston,0,1,-,2024-05-03,Crash,1711474239,,city,0.0,0.0
Boston,1,0,-100%,2024-05-10,Crash,1711474239,listeners,city,-1.0,-100.0
Boston,1,0,-100%,2024-05-10,Crash,1711474239,,city,0.0,
Boston,0,1,-,2024-06-28,Crash,1711474239,listeners,city,1.0,inf
Boston,0,1,-,2024-06-28,Crash,1711474239,,city,0.0,0.0
Boston,1,0,-100%,2024-07-05,Crash,1711474239,listeners,city,-1.0,-100.0
Boston,1,0,-100%,2024-07-05,Crash,1711474239,,city,0.0,
Boston,0,1,-,2024-11-08,Crash,1711474239,listeners,city,1.0,inf
Boston,0,1,-,2024-11-08,Crash,1711474239,,city,0.0,0.0
Boston,1,1,0%,2024-11-15,Crash,1711474239,,city,0.0,0.0
Boston,1,1,0%,2024-11-15,Crash,1711474239,listeners,city,0.0,0.0
Boston,1,1,0%,2024-11-22,Crash,1711474239,listeners,city,0.0,0.0
Boston,1,1,0%,2024-11-22,Crash,1711474239,,city,0.0,0.0
Boston,1,0,-100%,2024-11-29,Crash,1711474239,,city,-1.0,-100.0
Boston,1,0,-100%,2024-11-29,Crash,1711474239,listeners,city,0.0,
Boston,0,1,-,2025-02-28,Crash,1711474239,listeners,city,1.0,inf
Boston,0,1,-,2025-02-28,Crash,1711474239,,city,0.0,0.0
Boston,1,0,-100%,2025-03-07,Crash,1711474239,listeners,city,-1.0,-100.0
Boston,1,0,-100%,2025-03-07,Crash,1711474239,,city,0.0,
Boston,0,1,-,2023-11-10,Easy,1711474241,,city,,
Boston,0,1,-,2023-11-10,Easy,1711474241,listeners,city,0.0,0.0
Boston,1,0,-100%,2023-11-17,Easy,1711474241,,city,-1.0,-100.0
Boston,1,0,-100%,2023-11-17,Easy,1711474241,listeners,city,0.0,
Boston,0,1,-,2023-11-10,The Way That It Was,1711474242,listeners,city,,
Boston,0,1,-,2023-11-10,The Way That It Was,1711474242,,city,0.0,0.0
Boston,1,0,-100%,2023-11-17,The Way That It Was,1711474242,listeners,city,-1.0,-100.0
